2017-11-17-10-17-9    UserID [1]    Transaction Complete 
2017-11-17-10-17-9    UserID [4]    Transaction Complete 
2017-11-17-10-17-9    UserID [5]    Transaction Complete 
2017-11-17-10-17-9    UserID [6]    Transaction Complete 
2017-11-17-10-17-9    UserID [0]    Transaction Complete 
2017-11-17-10-17-9    UserID [3]    Transaction Complete 
2017-11-17-10-17-9    UserID [9]    Transaction Complete 
2017-11-17-10-17-9    UserID [8]    Transaction Complete 
2017-11-17-10-17-9    UserID [7]    Transaction Complete 
2017-11-17-10-17-9    UserID [2]    Transaction Complete 
2017-11-17-10-17-9    UserID [4]    Transaction Complete 
2017-11-17-10-17-9    UserID [1]    Transaction Complete 
2017-11-17-10-17-9    UserID [5]    Transaction Complete 
2017-11-17-10-17-10    UserID [3]    Transaction Complete 
2017-11-17-10-17-10    UserID [2]    Transaction Complete 
2017-11-17-10-17-10    UserID [6]    Transaction Complete 
2017-11-17-10-17-10    UserID [0]    Transaction Complete 
2017-11-17-10-17-10    UserID [7]    Transaction Complete 
2017-11-17-10-17-10    UserID [9]    Transaction Complete 
2017-11-17-10-17-10    UserID [1]    Transaction Complete 
2017-11-17-10-17-10    UserID [5]    Transaction Complete 
2017-11-17-10-17-10    UserID [8]    Transaction Complete 
2017-11-17-10-17-10    UserID [4]    Transaction Complete 
2017-11-17-10-17-10    UserID [6]    Transaction Complete 
2017-11-17-10-17-10    UserID [3]    Transaction Complete 
2017-11-17-10-17-10    UserID [0]    Transaction Complete 
2017-11-17-10-17-11    UserID [9]    Transaction Complete 
2017-11-17-10-17-11    UserID [7]    Transaction Complete 
2017-11-17-10-17-11    UserID [2]    Transaction Complete 
2017-11-17-10-17-11    UserID [8]    Transaction Complete 
2017-11-17-10-17-11    UserID [1]    Transaction Complete 
2017-11-17-10-17-11    UserID [4]    Transaction Complete 
2017-11-17-10-17-11    UserID [5]    Transaction Complete 
2017-11-17-10-17-11    UserID [6]    Transaction Complete 
2017-11-17-10-17-11    UserID [9]    Transaction Complete 
2017-11-17-10-17-11    UserID [3]    Transaction Complete 
2017-11-17-10-17-11    UserID [7]    Transaction Complete 
2017-11-17-10-17-11    UserID [4]    Transaction Complete 
2017-11-17-10-17-11    UserID [0]    Transaction Complete 
2017-11-17-10-17-11    UserID [2]    Transaction Complete 
2017-11-17-10-17-11    UserID [8]    Transaction Complete 
2017-11-17-10-17-12    UserID [1]    Transaction Complete 
2017-11-17-10-17-12    UserID [5]    Transaction Complete 
2017-11-17-10-17-12    UserID [9]    Transaction Complete 
2017-11-17-10-17-12    UserID [6]    Transaction Complete 
2017-11-17-10-17-12    UserID [4]    Transaction Complete 
2017-11-17-10-17-12    UserID [7]    Transaction Complete 
2017-11-17-10-17-12    UserID [3]    Transaction Complete 
2017-11-17-10-17-12    UserID [0]    Transaction Complete 
2017-11-17-10-17-12    UserID [2]    Transaction Complete 
2017-11-17-10-17-12    UserID [9]    Transaction Complete 
2017-11-17-10-17-12    UserID [8]    Transaction Complete 
2017-11-17-10-17-12    UserID [5]    Transaction Complete 
2017-11-17-10-17-12    UserID [6]    Transaction Complete 
2017-11-17-10-17-12    UserID [1]    Transaction Complete 
2017-11-17-10-17-12    UserID [7]    Transaction Complete 
2017-11-17-10-17-12    UserID [0]    Transaction Complete 
2017-11-17-10-17-13    UserID [8]    Transaction Complete 
2017-11-17-10-17-13    UserID [4]    Transaction Complete 
2017-11-17-10-17-13    UserID [9]    Transaction Complete 
2017-11-17-10-17-13    UserID [3]    Transaction Complete 
2017-11-17-10-17-13    UserID [1]    Transaction Complete 
2017-11-17-10-17-13    UserID [5]    Transaction Complete 
2017-11-17-10-17-13    UserID [8]    Transaction Complete 
2017-11-17-10-17-13    UserID [2]    Transaction Complete 
2017-11-17-10-17-13    UserID [0]    Transaction Complete 
2017-11-17-10-17-13    UserID [6]    Transaction Complete 
2017-11-17-10-17-13    UserID [4]    Transaction Complete 
2017-11-17-10-17-13    UserID [7]    Transaction Complete 
2017-11-17-10-17-13    UserID [9]    Transaction Complete 
2017-11-17-10-17-14    UserID [5]    Transaction Complete 
2017-11-17-10-17-14    UserID [3]    Transaction Complete 
2017-11-17-10-17-14    UserID [8]    Transaction Complete 
2017-11-17-10-17-14    UserID [1]    Transaction Complete 
2017-11-17-10-17-14    UserID [0]    Transaction Complete 
2017-11-17-10-17-14    UserID [4]    Transaction Complete 
2017-11-17-10-17-14    UserID [6]    Transaction Complete 
2017-11-17-10-17-14    UserID [2]    Transaction Complete 
2017-11-17-10-17-14    UserID [9]    Transaction Complete 
2017-11-17-10-17-14    UserID [7]    Transaction Complete 
2017-11-17-10-17-14    UserID [3]    Transaction Complete 
2017-11-17-10-17-14    UserID [5]    Transaction Complete 
2017-11-17-10-17-14    UserID [0]    Transaction Complete 
2017-11-17-10-17-14    UserID [1]    Transaction Complete 
2017-11-17-10-17-14    UserID [4]    Transaction Complete 
2017-11-17-10-17-14    UserID [2]    Transaction Complete 
2017-11-17-10-17-14    UserID [8]    Transaction Complete 
2017-11-17-10-17-15    UserID [6]    Transaction Complete 
2017-11-17-10-17-15    UserID [5]    Transaction Complete 
2017-11-17-10-17-15    UserID [7]    Transaction Complete 
2017-11-17-10-17-15    UserID [3]    Transaction Complete 
2017-11-17-10-17-15    UserID [9]    Transaction Complete 
2017-11-17-10-17-15    UserID [1]    Transaction Complete 
2017-11-17-10-17-15    UserID [4]    Transaction Complete 
2017-11-17-10-17-15    UserID [5]    Transaction Complete 
2017-11-17-10-17-15    UserID [6]    Transaction Complete 
2017-11-17-10-17-15    UserID [2]    Transaction Complete 
2017-11-17-10-17-15    UserID [0]    Transaction Complete 
2017-11-17-10-17-15    UserID [7]    Transaction Complete 
2017-11-17-10-17-15    UserID [8]    Transaction Complete 
2017-11-17-10-17-16    UserID [9]    Transaction Complete 
2017-11-17-10-17-16    UserID [1]    Transaction Complete 
2017-11-17-10-17-16    UserID [0]    Transaction Complete 
2017-11-17-10-17-16    UserID [5]    Transaction Complete 
2017-11-17-10-17-16    UserID [3]    Transaction Complete 
2017-11-17-10-17-16    UserID [7]    Transaction Complete 
2017-11-17-10-17-16    UserID [6]    Transaction Complete 
2017-11-17-10-17-16    UserID [4]    Transaction Complete 
2017-11-17-10-17-16    UserID [2]    Transaction Complete 
2017-11-17-10-17-16    UserID [8]    Transaction Complete 
2017-11-17-10-17-16    UserID [9]    Transaction Complete 
2017-11-17-10-17-16    UserID [5]    Transaction Complete 
2017-11-17-10-17-16    UserID [3]    Transaction Complete 
2017-11-17-10-17-16    UserID [0]    Transaction Complete 
2017-11-17-10-17-17    UserID [1]    Transaction Complete 
2017-11-17-10-17-17    UserID [7]    Transaction Complete 
2017-11-17-10-17-17    UserID [6]    Transaction Complete 
2017-11-17-10-17-17    UserID [9]    Transaction Complete 
2017-11-17-10-17-17    UserID [3]    Transaction Complete 
2017-11-17-10-17-17    UserID [2]    Transaction Complete 
2017-11-17-10-17-17    UserID [8]    Transaction Complete 
2017-11-17-10-17-17    UserID [4]    Transaction Complete 
2017-11-17-10-17-17    UserID [5]    Transaction Complete 
2017-11-17-10-17-17    UserID [0]    Transaction Complete 
2017-11-17-10-17-17    UserID [7]    Transaction Complete 
2017-11-17-10-17-17    UserID [6]    Transaction Complete 
2017-11-17-10-17-18    UserID [1]    Transaction Complete 
2017-11-17-10-17-18    UserID [8]    Transaction Complete 
2017-11-17-10-17-18    UserID [9]    Transaction Complete 
2017-11-17-10-17-18    UserID [3]    Transaction Complete 
2017-11-17-10-17-18    UserID [7]    Transaction Complete 
2017-11-17-10-17-18    UserID [2]    Transaction Complete 
2017-11-17-10-17-18    UserID [4]    Transaction Complete 
2017-11-17-10-17-18    UserID [0]    Transaction Complete 
2017-11-17-10-17-18    UserID [5]    Transaction Complete 
2017-11-17-10-17-18    UserID [1]    Transaction Complete 
2017-11-17-10-17-18    UserID [6]    Transaction Complete 
2017-11-17-10-17-18    UserID [9]    Transaction Complete 
2017-11-17-10-17-18    UserID [7]    Transaction Complete 
2017-11-17-10-17-18    UserID [3]    Transaction Complete 
2017-11-17-10-17-18    UserID [2]    Transaction Complete 
2017-11-17-10-17-18    UserID [8]    Transaction Complete 
2017-11-17-10-17-18    UserID [0]    Transaction Complete 
2017-11-17-10-17-18    UserID [5]    Transaction Complete 
2017-11-17-10-17-18    UserID [4]    Transaction Complete 
2017-11-17-10-17-19    UserID [1]    Transaction Complete 
2017-11-17-10-17-19    UserID [6]    Transaction Complete 
2017-11-17-10-17-19    UserID [9]    Transaction Complete 
2017-11-17-10-17-19    UserID [0]    Transaction Complete 
2017-11-17-10-17-19    UserID [3]    Transaction Complete 
2017-11-17-10-17-19    UserID [8]    Transaction Complete 
2017-11-17-10-17-19    UserID [7]    Transaction Complete 
2017-11-17-10-17-19    UserID [2]    Transaction Complete 
2017-11-17-10-17-19    UserID [5]    Transaction Complete 
2017-11-17-10-17-19    UserID [4]    Transaction Complete 
2017-11-17-10-17-19    UserID [1]    Transaction Complete 
2017-11-17-10-17-19    UserID [6]    Transaction Complete 
2017-11-17-10-17-20    UserID [9]    Transaction Complete 
2017-11-17-10-17-20    UserID [7]    Transaction Complete 
2017-11-17-10-17-20    UserID [3]    Transaction Complete 
2017-11-17-10-17-20    UserID [0]    Transaction Complete 
2017-11-17-10-17-20    UserID [2]    Transaction Complete 
2017-11-17-10-17-20    UserID [4]    Transaction Complete 
2017-11-17-10-17-20    UserID [8]    Transaction Complete 
2017-11-17-10-17-20    UserID [1]    Transaction Complete 
2017-11-17-10-17-20    UserID [5]    Transaction Complete 
2017-11-17-10-17-20    UserID [6]    Transaction Complete 
2017-11-17-10-17-20    UserID [3]    Transaction Complete 
2017-11-17-10-17-20    UserID [7]    Transaction Complete 
2017-11-17-10-17-20    UserID [9]    Transaction Complete 
2017-11-17-10-17-20    UserID [2]    Transaction Complete 
2017-11-17-10-17-21    UserID [0]    Transaction Complete 
2017-11-17-10-17-21    UserID [8]    Transaction Complete 
2017-11-17-10-17-21    UserID [5]    Transaction Complete 
2017-11-17-10-17-21    UserID [1]    Transaction Complete 
2017-11-17-10-17-21    UserID [4]    Transaction Complete 
2017-11-17-10-17-21    UserID [6]    Transaction Complete 
2017-11-17-10-17-21    UserID [9]    Transaction Complete 
2017-11-17-10-17-21    UserID [0]    Transaction Complete 
2017-11-17-10-17-21    UserID [3]    Transaction Complete 
2017-11-17-10-17-21    UserID [2]    Transaction Complete 
2017-11-17-10-17-21    UserID [7]    Transaction Complete 
2017-11-17-10-17-21    UserID [8]    Transaction Complete 
2017-11-17-10-17-21    UserID [6]    Transaction Complete 
2017-11-17-10-17-21    UserID [4]    Transaction Complete 
2017-11-17-10-17-21    UserID [5]    Transaction Complete 
2017-11-17-10-17-22    UserID [3]    Transaction Complete 
2017-11-17-10-17-22    UserID [1]    Transaction Complete 
2017-11-17-10-17-22    UserID [9]    Transaction Complete 
2017-11-17-10-17-22    UserID [2]    Transaction Complete 
2017-11-17-10-17-22    UserID [0]    Transaction Complete 
2017-11-17-10-17-22    UserID [8]    Transaction Complete 
2017-11-17-10-17-22    UserID [7]    Transaction Complete 
2017-11-17-10-17-22    UserID [5]    Transaction Complete 
2017-11-17-10-17-22    UserID [3]    Transaction Complete 
2017-11-17-10-17-22    UserID [4]    Transaction Complete 
2017-11-17-10-17-22    UserID [6]    Transaction Complete 
2017-11-17-10-17-22    UserID [1]    Transaction Complete 
2017-11-17-10-17-22    UserID [8]    Transaction Complete 
2017-11-17-10-17-22    UserID [9]    Transaction Complete 
2017-11-17-10-17-23    UserID [2]    Transaction Complete 
2017-11-17-10-17-23    UserID [5]    Transaction Complete 
2017-11-17-10-17-23    UserID [7]    Transaction Complete 
2017-11-17-10-17-23    UserID [3]    Transaction Complete 
2017-11-17-10-17-23    UserID [0]    Transaction Complete 
2017-11-17-10-17-23    UserID [4]    Transaction Complete 
2017-11-17-10-17-23    UserID [6]    Transaction Complete 
2017-11-17-10-17-23    UserID [1]    Transaction Complete 
2017-11-17-10-17-23    UserID [8]    Transaction Complete 
2017-11-17-10-17-23    UserID [9]    Transaction Complete 
2017-11-17-10-17-23    UserID [3]    Transaction Complete 
2017-11-17-10-17-23    UserID [7]    Transaction Complete 
2017-11-17-10-17-23    UserID [5]    Transaction Complete 
2017-11-17-10-17-23    UserID [2]    Transaction Complete 
2017-11-17-10-17-24    UserID [4]    Transaction Complete 
2017-11-17-10-17-24    UserID [0]    Transaction Complete 
2017-11-17-10-17-24    UserID [6]    Transaction Complete 
2017-11-17-10-17-24    UserID [9]    Transaction Complete 
2017-11-17-10-17-24    UserID [3]    Transaction Complete 
2017-11-17-10-17-24    UserID [1]    Transaction Complete 
2017-11-17-10-17-24    UserID [2]    Transaction Complete 
2017-11-17-10-17-24    UserID [8]    Transaction Complete 
2017-11-17-10-17-24    UserID [7]    Transaction Complete 
2017-11-17-10-17-24    UserID [4]    Transaction Complete 
2017-11-17-10-17-24    UserID [5]    Transaction Complete 
2017-11-17-10-17-24    UserID [9]    Transaction Complete 
2017-11-17-10-17-24    UserID [6]    Transaction Complete 
2017-11-17-10-17-24    UserID [0]    Transaction Complete 
2017-11-17-10-17-24    UserID [1]    Transaction Complete 
2017-11-17-10-17-24    UserID [2]    Transaction Complete 
2017-11-17-10-17-24    UserID [8]    Transaction Complete 
2017-11-17-10-17-24    UserID [3]    Transaction Complete 
2017-11-17-10-17-25    UserID [4]    Transaction Complete 
2017-11-17-10-17-25    UserID [7]    Transaction Complete 
2017-11-17-10-17-25    UserID [5]    Transaction Complete 
2017-11-17-10-17-25    UserID [9]    Transaction Complete 
2017-11-17-10-17-25    UserID [1]    Transaction Complete 
2017-11-17-10-17-25    UserID [2]    Transaction Complete 
2017-11-17-10-17-25    UserID [0]    Transaction Complete 
2017-11-17-10-17-25    UserID [6]    Transaction Complete 
2017-11-17-10-17-25    UserID [8]    Transaction Complete 
2017-11-17-10-17-25    UserID [5]    Transaction Complete 
2017-11-17-10-17-25    UserID [4]    Transaction Complete 
2017-11-17-10-17-25    UserID [3]    Transaction Complete 
2017-11-17-10-17-25    UserID [7]    Transaction Complete 
2017-11-17-10-17-25    UserID [9]    Transaction Complete 
2017-11-17-10-17-25    UserID [1]    Transaction Complete 
2017-11-17-10-17-26    UserID [2]    Transaction Complete 
2017-11-17-10-17-26    UserID [6]    Transaction Complete 
2017-11-17-10-17-26    UserID [0]    Transaction Complete 
2017-11-17-10-17-26    UserID [8]    Transaction Complete 
2017-11-17-10-17-26    UserID [5]    Transaction Complete 
2017-11-17-10-17-26    UserID [3]    Transaction Complete 
2017-11-17-10-17-26    UserID [7]    Transaction Complete 
2017-11-17-10-17-26    UserID [4]    Transaction Complete 
2017-11-17-10-17-26    UserID [9]    Transaction Complete 
2017-11-17-10-17-26    UserID [2]    Transaction Complete 
2017-11-17-10-17-26    UserID [1]    Transaction Complete 
2017-11-17-10-17-26    UserID [6]    Transaction Complete 
2017-11-17-10-17-26    UserID [0]    Transaction Complete 
2017-11-17-10-17-26    UserID [5]    Transaction Complete 
2017-11-17-10-17-26    UserID [8]    Transaction Complete 
2017-11-17-10-17-27    UserID [9]    Transaction Complete 
2017-11-17-10-17-27    UserID [4]    Transaction Complete 
2017-11-17-10-17-27    UserID [7]    Transaction Complete 
2017-11-17-10-17-27    UserID [1]    Transaction Complete 
2017-11-17-10-17-27    UserID [2]    Transaction Complete 
2017-11-17-10-17-27    UserID [3]    Transaction Complete 
2017-11-17-10-17-27    UserID [0]    Transaction Complete 
2017-11-17-10-17-27    UserID [6]    Transaction Complete 
2017-11-17-10-17-27    UserID [8]    Transaction Complete 
2017-11-17-10-17-27    UserID [5]    Transaction Complete 
2017-11-17-10-17-27    UserID [2]    Transaction Complete 
2017-11-17-10-17-27    UserID [7]    Transaction Complete 
2017-11-17-10-17-27    UserID [4]    Transaction Complete 
2017-11-17-10-17-27    UserID [1]    Transaction Complete 
2017-11-17-10-17-27    UserID [6]    Transaction Complete 
2017-11-17-10-17-27    UserID [0]    Transaction Complete 
2017-11-17-10-17-27    UserID [9]    Transaction Complete 
2017-11-17-10-17-27    UserID [3]    Transaction Complete 
2017-11-17-10-17-28    UserID [1]    Transaction Complete 
2017-11-17-10-17-28    UserID [2]    Transaction Complete 
2017-11-17-10-17-28    UserID [8]    Transaction Complete 
2017-11-17-10-17-28    UserID [9]    Transaction Complete 
2017-11-17-10-17-28    UserID [0]    Transaction Complete 
2017-11-17-10-17-28    UserID [6]    Transaction Complete 
2017-11-17-10-17-28    UserID [5]    Transaction Complete 
2017-11-17-10-17-28    UserID [7]    Transaction Complete 
2017-11-17-10-17-28    UserID [3]    Transaction Complete 
2017-11-17-10-17-28    UserID [4]    Transaction Complete 
2017-11-17-10-17-28    UserID [1]    Transaction Complete 
2017-11-17-10-17-28    UserID [2]    Transaction Complete 
2017-11-17-10-17-28    UserID [8]    Transaction Complete 
2017-11-17-10-17-28    UserID [9]    Transaction Complete 
2017-11-17-10-17-28    UserID [0]    Transaction Complete 
2017-11-17-10-17-28    UserID [3]    Transaction Complete 
2017-11-17-10-17-28    UserID [5]    Transaction Complete 
2017-11-17-10-17-28    UserID [1]    Transaction Complete 
2017-11-17-10-17-29    UserID [6]    Transaction Complete 
2017-11-17-10-17-29    UserID [7]    Transaction Complete 
2017-11-17-10-17-29    UserID [2]    Transaction Complete 
2017-11-17-10-17-29    UserID [9]    Transaction Complete 
2017-11-17-10-17-29    UserID [4]    Transaction Complete 
2017-11-17-10-17-29    UserID [8]    Transaction Complete 
2017-11-17-10-17-29    UserID [0]    Transaction Complete 
2017-11-17-10-17-29    UserID [1]    Transaction Complete 
2017-11-17-10-17-29    UserID [6]    Transaction Complete 
2017-11-17-10-17-29    UserID [5]    Transaction Complete 
2017-11-17-10-17-29    UserID [3]    Transaction Complete 
2017-11-17-10-17-29    UserID [7]    Transaction Complete 
2017-11-17-10-17-29    UserID [4]    Transaction Complete 
2017-11-17-10-17-30    UserID [2]    Transaction Complete 
2017-11-17-10-17-30    UserID [9]    Transaction Complete 
2017-11-17-10-17-30    UserID [1]    Transaction Complete 
2017-11-17-10-17-30    UserID [5]    Transaction Complete 
2017-11-17-10-17-30    UserID [0]    Transaction Complete 
2017-11-17-10-17-30    UserID [7]    Transaction Complete 
2017-11-17-10-17-30    UserID [6]    Transaction Complete 
2017-11-17-10-17-30    UserID [8]    Transaction Complete 
2017-11-17-10-17-30    UserID [3]    Transaction Complete 
2017-11-17-10-17-30    UserID [4]    Transaction Complete 
2017-11-17-10-17-30    UserID [2]    Transaction Complete 
2017-11-17-10-17-30    UserID [0]    Transaction Complete 
2017-11-17-10-17-30    UserID [9]    Transaction Complete 
2017-11-17-10-17-30    UserID [5]    Transaction Complete 
2017-11-17-10-17-30    UserID [1]    Transaction Complete 
2017-11-17-10-17-31    UserID [7]    Transaction Complete 
2017-11-17-10-17-31    UserID [8]    Transaction Complete 
2017-11-17-10-17-31    UserID [6]    Transaction Complete 
2017-11-17-10-17-31    UserID [0]    Transaction Complete 
2017-11-17-10-17-31    UserID [4]    Transaction Complete 
2017-11-17-10-17-31    UserID [3]    Transaction Complete 
2017-11-17-10-17-31    UserID [2]    Transaction Complete 
2017-11-17-10-17-31    UserID [9]    Transaction Complete 
2017-11-17-10-17-31    UserID [6]    Transaction Complete 
2017-11-17-10-17-31    UserID [5]    Transaction Complete 
2017-11-17-10-17-31    UserID [8]    Transaction Complete 
2017-11-17-10-17-31    UserID [1]    Transaction Complete 
2017-11-17-10-17-32    UserID [7]    Transaction Complete 
2017-11-17-10-17-32    UserID [0]    Transaction Complete 
2017-11-17-10-17-32    UserID [2]    Transaction Complete 
2017-11-17-10-17-32    UserID [3]    Transaction Complete 
2017-11-17-10-17-32    UserID [9]    Transaction Complete 
2017-11-17-10-17-32    UserID [4]    Transaction Complete 
2017-11-17-10-17-32    UserID [6]    Transaction Complete 
2017-11-17-10-17-32    UserID [5]    Transaction Complete 
2017-11-17-10-17-32    UserID [1]    Transaction Complete 
2017-11-17-10-17-32    UserID [7]    Transaction Complete 
2017-11-17-10-17-32    UserID [8]    Transaction Complete 
2017-11-17-10-17-32    UserID [0]    Transaction Complete 
2017-11-17-10-17-32    UserID [9]    Transaction Complete 
2017-11-17-10-17-32    UserID [3]    Transaction Complete 
2017-11-17-10-17-32    UserID [2]    Transaction Complete 
2017-11-17-10-17-33    UserID [4]    Transaction Complete 
2017-11-17-10-17-33    UserID [8]    Transaction Complete 
2017-11-17-10-17-33    UserID [9]    Transaction Complete 
2017-11-17-10-17-33    UserID [5]    Transaction Complete 
2017-11-17-10-17-33    UserID [2]    Transaction Complete 
2017-11-17-10-17-33    UserID [1]    Transaction Complete 
2017-11-17-10-17-33    UserID [7]    Transaction Complete 
